grid_x,grid_y,nb_trp_inside,s_nb_trp_inside,d_res_soc / 1000,jour_res_soc,nbr_elmt_res_soc
26,4,2,31,100.0,5,10
5,0,2,64,100.0,5,10
32,10,0,0,100.0,5,10
33,10,0,0,100.0,5,10
34,10,0,0,100.0,5,10
35,10,0,0,100.0,5,10
0,11,0,0,100.0,5,10
1,11,0,0,100.0,5,10
2,11,0,0,100.0,5,10
3,11,0,0,100.0,5,10
4,11,1,4,100.0,5,10
5,11,1,15,100.0,5,10
6,11,1,12,100.0,5,10
7,11,1,11,100.0,5,10
8,11,1,22,100.0,5,10
9,11,1,22,100.0,5,10
10,11,1,13,100.0,5,10
11,11,1,30,100.0,5,10
12,11,1,17,100.0,5,10
13,11,1,12,100.0,5,10
14,11,1,15,100.0,5,10
15,11,1,8,100.0,5,10
16,11,1,19,100.0,5,10
17,11,1,20,100.0,5,10
18,11,1,23,100.0,5,10
19,11,1,26,100.0,5,10
20,11,1,22,100.0,5,10
21,11,1,13,100.0,5,10
22,11,1,26,100.0,5,10
23,11,1,17,100.0,5,10
24,11,1,22,100.0,5,10
25,11,1,26,100.0,5,10
26,11,1,27,100.0,5,10
27,11,2,68,100.0,5,10
30,11,2,60,100.0,5,10
22,1,3,92,100.0,5,10
30,11,1,29,100.0,5,10
31,11,1,18,100.0,5,10
32,11,0,0,100.0,5,10
33,11,0,0,100.0,5,10
34,11,0,0,100.0,5,10
35,11,0,0,100.0,5,10
0,12,0,0,100.0,5,10
1,12,0,0,100.0,5,10
2,12,0,0,100.0,5,10
3,12,0,0,100.0,5,10
4,12,1,4,100.0,5,10
5,12,1,14,100.0,5,10
6,12,1,13,100.0,5,10
7,12,1,15,100.0,5,10
8,12,1,23,100.0,5,10
9,12,1,21,100.0,5,10
10,12,1,18,100.0,5,10
11,12,1,28,100.0,5,10
12,12,1,10,100.0,5,10
13,12,1,15,100.0,5,10
14,12,2,10,100.0,5,10
15,12,1,9,100.0,5,10
16,12,1,22,100.0,5,10
17,12,1,20,100.0,5,10
18,12,1,28,100.0,5,10
19,12,1,19,100.0,5,10
20,12,1,14,100.0,5,10
21,12,1,25,100.0,5,10
22,12,1,16,100.0,5,10
23,12,1,20,100.0,5,10
24,12,1,34,100.0,5,10
25,12,1,27,100.0,5,10
26,12,1,18,100.0,5,10
27,12,1,12,100.0,5,10
29,11,2,64,100.0,5,10
13,1,3,106,100.0,5,10
30,7,2,63,100.0,5,10
31,12,2,58,100.0,5,10
32,12,0,0,100.0,5,10
33,12,0,0,100.0,5,10
34,12,0,0,100.0,5,10
35,12,0,0,100.0,5,10
0,13,0,0,100.0,5,10
1,13,0,0,100.0,5,10
2,13,0,0,100.0,5,10
3,13,0,0,100.0,5,10
4,13,1,3,100.0,5,10
5,13,1,16,100.0,5,10
6,13,1,14,100.0,5,10
7,13,1,19,100.0,5,10
8,13,1,20,100.0,5,10
9,13,1,20,100.0,5,10
10,13,1,25,100.0,5,10
11,13,2,23,100.0,5,10
12,13,1,10,100.0,5,10
13,13,1,18,100.0,5,10
14,13,1,11,100.0,5,10
15,13,1,20,100.0,5,10
16,13,1,18,100.0,5,10
17,13,2,34,100.0,5,10
18,13,1,26,100.0,5,10
19,13,1,14,100.0,5,10
20,13,1,29,100.0,5,10
21,13,1,16,100.0,5,10
22,13,1,21,100.0,5,10
23,13,1,35,100.0,5,10
24,13,1,22,100.0,5,10
25,13,1,24,100.0,5,10
26,13,1,15,100.0,5,10
27,13,1,17,100.0,5,10
28,13,1,51,100.0,5,10
29,13,1,35,100.0,5,10
30,13,1,7,100.0,5,10
31,13,0,0,100.0,5,10
32,13,0,0,100.0,5,10
33,13,0,0,100.0,5,10
34,13,0,0,100.0,5,10
35,13,0,0,100.0,5,10
0,14,0,0,100.0,5,10
1,14,0,0,100.0,5,10
2,14,0,0,100.0,5,10
3,14,0,0,100.0,5,10
4,14,1,4,100.0,5,10
5,14,1,15,100.0,5,10
6,14,1,16,100.0,5,10
7,14,1,23,100.0,5,10
8,14,1,19,100.0,5,10
9,14,1,24,100.0,5,10
10,14,1,31,100.0,5,10
11,14,1,15,100.0,5,10
12,14,1,14,100.0,5,10
13,14,1,18,100.0,5,10
14,14,1,11,100.0,5,10
15,14,1,24,100.0,5,10
16,14,1,30,100.0,5,10
17,14,1,29,100.0,5,10
18,14,1,14,100.0,5,10
19,14,1,31,100.0,5,10
20,14,1,23,100.0,5,10
21,14,2,19,100.0,5,10
22,14,1,37,100.0,5,10
23,14,1,28,100.0,5,10
24,14,1,22,100.0,5,10
25,14,1,17,100.0,5,10
26,14,1,17,100.0,5,10
27,14,1,11,100.0,5,10
28,14,1,14,100.0,5,10
29,14,1,3,100.0,5,10
30,14,0,0,100.0,5,10
31,14,0,0,100.0,5,10
32,14,0,0,100.0,5,10
33,14,0,0,100.0,5,10
34,14,0,0,100.0,5,10
35,14,0,0,100.0,5,10
0,15,0,0,100.0,5,10
1,15,0,0,100.0,5,10
2,15,0,0,100.0,5,10
3,15,0,0,100.0,5,10
4,15,1,3,100.0,5,10
5,15,1,14,100.0,5,10
6,15,1,16,100.0,5,10
7,15,1,27,100.0,5,10
8,15,1,23,100.0,5,10
9,15,1,17,100.0,5,10
10,15,1,30,100.0,5,10
11,15,1,19,100.0,5,10
12,15,1,24,100.0,5,10
13,15,1,9,100.0,5,10
14,15,2,20,100.0,5,10
15,15,1,34,100.0,5,10
16,15,1,28,100.0,5,10
17,15,1,15,100.0,5,10
18,15,1,31,100.0,5,10
19,15,1,25,100.0,5,10
20,15,1,24,100.0,5,10
21,15,1,36,100.0,5,10
22,15,1,26,100.0,5,10
23,15,1,26,100.0,5,10
24,15,1,20,100.0,5,10
25,15,1,11,100.0,5,10
26,15,1,14,100.0,5,10
27,15,1,12,100.0,5,10
28,15,1,1,100.0,5,10
29,15,0,0,100.0,5,10
30,15,0,0,100.0,5,10
31,15,0,0,100.0,5,10
32,15,0,0,100.0,5,10
33,15,0,0,100.0,5,10
34,15,0,0,100.0,5,10
35,15,0,0,100.0,5,10
0,16,0,0,100.0,5,10
1,16,0,0,100.0,5,10
2,16,0,0,100.0,5,10
3,16,0,0,100.0,5,10
4,16,1,4,100.0,5,10
5,16,1,14,100.0,5,10
6,16,1,21,100.0,5,10
7,16,1,26,100.0,5,10
8,16,1,27,100.0,5,10
9,16,1,23,100.0,5,10
10,16,1,20,100.0,5,10
11,16,1,24,100.0,5,10
12,16,1,18,100.0,5,10
13,16,1,14,100.0,5,10
14,16,1,27,100.0,5,10
15,16,1,33,100.0,5,10
16,16,1,21,100.0,5,10
17,16,1,32,100.0,5,10
18,16,2,31,100.0,5,10
19,16,1,20,100.0,5,10
20,16,1,34,100.0,5,10
21,16,1,31,100.0,5,10
22,16,1,26,100.0,5,10
23,16,1,18,100.0,5,10
24,16,1,12,100.0,5,10
25,16,1,13,100.0,5,10
26,16,1,9,100.0,5,10
27,16,1,2,100.0,5,10
28,16,0,0,100.0,5,10
29,16,0,0,100.0,5,10
30,16,0,0,100.0,5,10
31,16,0,0,100.0,5,10
32,16,0,0,100.0,5,10
33,16,0,0,100.0,5,10
34,16,0,0,100.0,5,10
35,16,0,0,100.0,5,10
0,17,0,0,100.0,5,10
1,17,0,0,100.0,5,10
2,17,0,0,100.0,5,10
3,17,0,0,100.0,5,10
4,17,1,4,100.0,5,10
5,17,1,12,100.0,5,10
6,17,1,26,100.0,5,10
7,17,1,26,100.0,5,10
8,17,1,28,100.0,5,10
9,17,1,25,100.0,5,10
10,17,1,22,100.0,5,10
11,17,1,23,100.0,5,10
12,17,1,13,100.0,5,10
13,17,1,23,100.0,5,10
14,17,2,37,100.0,5,10
15,17,1,23,100.0,5,10
16,17,1,27,100.0,5,10
17,17,1,34,100.0,5,10
18,17,1,24,100.0,5,10
19,17,1,35,100.0,5,10
20,17,1,36,100.0,5,10
21,17,1,29,100.0,5,10
22,17,1,15,100.0,5,10
23,17,1,16,100.0,5,10
24,17,1,12,100.0,5,10
25,17,1,8,100.0,5,10
26,17,1,1,100.0,5,10
27,17,0,0,100.0,5,10
28,17,0,0,100.0,5,10
29,17,0,0,100.0,5,10
30,17,0,0,100.0,5,10
31,17,0,0,100.0,5,10
32,17,0,0,100.0,5,10
33,17,0,0,100.0,5,10
34,17,0,0,100.0,5,10
35,17,0,0,100.0,5,10
0,18,0,0,100.0,5,10
1,18,0,0,100.0,5,10
2,18,0,0,100.0,5,10
3,18,0,0,100.0,5,10
4,18,1,5,100.0,5,10
5,18,1,9,100.0,5,10
6,18,1,37,100.0,5,10
7,18,1,28,100.0,5,10
8,18,1,22,100.0,5,10
9,18,1,26,100.0,5,10
10,18,1,25,100.0,5,10
11,18,1,21,100.0,5,10
12,18,1,24,100.0,5,10
13,18,2,34,100.0,5,10
14,18,1,35,100.0,5,10
15,18,1,26,100.0,5,10
16,18,1,34,100.0,5,10
17,18,1,30,100.0,5,10
18,18,1,34,100.0,5,10
19,18,1,38,100.0,5,10
20,18,1,26,100.0,5,10
21,18,1,13,100.0,5,10
22,18,1,19,100.0,5,10
23,18,1,8,100.0,5,10
24,18,1,8,100.0,5,10
25,18,1,1,100.0,5,10
26,18,0,0,100.0,5,10
27,18,0,0,100.0,5,10
28,18,0,0,100.0,5,10
29,18,0,0,100.0,5,10
30,18,0,0,100.0,5,10
31,18,0,0,100.0,5,10
32,18,0,0,100.0,5,10
33,18,0,0,100.0,5,10
34,18,0,0,100.0,5,10
35,18,0,0,100.0,5,10
0,19,0,0,100.0,5,10
1,19,0,0,100.0,5,10
2,19,0,0,100.0,5,10
3,19,1,2,100.0,5,10
4,19,1,6,100.0,5,10
5,19,1,11,100.0,5,10
6,19,1,34,100.0,5,10
7,19,1,37,100.0,5,10
8,19,1,19,100.0,5,10
9,19,1,25,100.0,5,10
10,19,1,28,100.0,5,10
11,19,2,25,100.0,5,10
12,19,1,31,100.0,5,10
13,19,1,40,100.0,5,10
14,19,1,26,100.0,5,10
15,19,1,36,100.0,5,10
16,19,1,32,100.0,5,10
17,19,1,35,100.0,5,10
18,19,1,44,100.0,5,10
19,19,1,24,100.0,5,10
20,19,1,19,100.0,5,10
21,19,1,18,100.0,5,10
22,19,1,7,100.0,5,10
23,19,1,9,100.0,5,10
24,19,0,0,100.0,5,10
25,19,0,0,100.0,5,10
26,19,0,0,100.0,5,10
27,19,0,0,100.0,5,10
28,19,0,0,100.0,5,10
29,19,0,0,100.0,5,10
30,19,0,0,100.0,5,10
31,19,0,0,100.0,5,10
32,19,0,0,100.0,5,10
33,19,0,0,100.0,5,10
34,19,0,0,100.0,5,10
35,19,0,0,100.0,5,10
0,20,0,0,100.0,5,10
1,20,0,0,100.0,5,10
2,20,0,0,100.0,5,10
3,20,1,2,100.0,5,10
4,20,1,8,100.0,5,10
5,20,1,14,100.0,5,10
6,20,1,33,100.0,5,10
7,20,1,39,100.0,5,10
8,20,1,22,100.0,5,10
9,20,1,27,100.0,5,10
10,20,1,24,100.0,5,10
11,20,1,42,100.0,5,10
12,20,1,33,100.0,5,10
13,20,1,31,100.0,5,10
14,20,1,38,100.0,5,10
15,20,1,35,100.0,5,10
16,20,1,46,100.0,5,10
17,20,1,40,100.0,5,10
18,20,1,25,100.0,5,10
19,20,1,21,100.0,5,10
20,20,1,13,100.0,5,10
21,20,1,7,100.0,5,10
22,20,1,7,100.0,5,10
23,20,0,0,100.0,5,10
24,20,0,0,100.0,5,10
25,20,0,0,100.0,5,10
26,20,0,0,100.0,5,10
27,20,0,0,100.0,5,10
28,20,0,0,100.0,5,10
29,20,0,0,100.0,5,10
30,20,0,0,100.0,5,10
31,20,0,0,100.0,5,10
32,20,0,0,100.0,5,10
33,20,0,0,100.0,5,10
34,20,0,0,100.0,5,10
35,20,0,0,100.0,5,10
0,21,0,0,100.0,5,10
1,21,0,0,100.0,5,10
2,21,0,0,100.0,5,10
3,21,1,2,100.0,5,10
4,21,1,9,100.0,5,10
5,21,1,20,100.0,5,10
6,21,1,34,100.0,5,10
7,21,1,33,100.0,5,10
8,21,1,24,100.0,5,10
9,21,1,26,100.0,5,10
10,21,1,41,100.0,5,10
11,21,2,40,100.0,5,10
12,21,1,35,100.0,5,10
13,21,1,36,100.0,5,10
14,21,1,37,100.0,5,10
15,21,1,49,100.0,5,10
16,21,1,35,100.0,5,10
17,21,1,24,100.0,5,10
18,21,1,22,100.0,5,10
19,21,1,14,100.0,5,10
20,21,1,5,100.0,5,10
21,21,1,7,100.0,5,10
22,21,1,1,100.0,5,10
23,21,0,0,100.0,5,10
24,21,0,0,100.0,5,10
25,21,0,0,100.0,5,10
26,21,0,0,100.0,5,10
27,21,0,0,100.0,5,10
28,21,0,0,100.0,5,10
29,21,0,0,100.0,5,10
30,21,0,0,100.0,5,10
31,21,0,0,100.0,5,10
32,21,0,0,100.0,5,10
33,21,0,0,100.0,5,10
34,21,0,0,100.0,5,10
35,21,0,0,100.0,5,10
0,22,0,0,100.0,5,10
1,22,0,0,100.0,5,10
2,22,0,0,100.0,5,10
3,22,1,2,100.0,5,10
4,22,1,11,100.0,5,10
5,22,1,17,100.0,5,10
6,22,1,44,100.0,5,10
7,22,2,31,100.0,5,10
8,22,1,27,100.0,5,10
9,22,1,33,100.0,5,10
10,22,2,47,100.0,5,10
11,22,3,40,100.0,5,10
12,22,1,33,100.0,5,10
13,22,1,44,100.0,5,10
14,22,1,50,100.0,5,10
15,22,1,41,100.0,5,10
16,22,1,26,100.0,5,10
17,22,1,24,100.0,5,10
18,22,1,11,100.0,5,10
19,22,1,7,100.0,5,10
20,22,1,7,100.0,5,10
21,22,0,0,100.0,5,10
22,22,0,0,100.0,5,10
23,22,0,0,100.0,5,10
24,22,0,0,100.0,5,10
25,22,0,0,100.0,5,10
26,22,0,0,100.0,5,10
27,22,0,0,100.0,5,10
28,22,0,0,100.0,5,10
29,22,0,0,100.0,5,10
30,22,0,0,100.0,5,10
31,22,0,0,100.0,5,10
32,22,0,0,100.0,5,10
33,22,0,0,100.0,5,10
34,22,0,0,100.0,5,10
35,22,0,0,100.0,5,10
0,23,0,0,100.0,5,10
1,23,0,0,100.0,5,10
2,23,0,0,100.0,5,10
3,23,1,3,100.0,5,10
4,23,1,16,100.0,5,10
5,23,1,21,100.0,5,10
6,23,1,44,100.0,5,10
7,23,1,34,100.0,5,10
8,23,1,32,100.0,5,10
9,23,1,48,100.0,5,10
10,23,3,56,100.0,5,10
11,23,2,39,100.0,5,10
12,23,1,42,100.0,5,10
13,23,1,49,100.0,5,10
14,23,2,43,100.0,5,10
15,23,1,31,100.0,5,10
16,23,1,26,100.0,5,10
17,23,1,9,100.0,5,10
18,23,1,8,100.0,5,10
19,23,1,6,100.0,5,10
20,23,1,1,100.0,5,10
21,23,0,0,100.0,5,10
22,23,0,0,100.0,5,10
23,23,0,0,100.0,5,10
24,23,0,0,100.0,5,10
25,23,0,0,100.0,5,10
26,23,0,0,100.0,5,10
27,23,0,0,100.0,5,10
28,23,0,0,100.0,5,10
29,23,0,0,100.0,5,10
30,23,0,0,100.0,5,10
31,23,0,0,100.0,5,10
32,23,0,0,100.0,5,10
33,23,0,0,100.0,5,10
34,23,0,0,100.0,5,10
35,23,0,0,100.0,5,10
0,24,0,0,100.0,5,10
1,24,0,0,100.0,5,10
2,24,0,0,100.0,5,10
3,24,1,4,100.0,5,10
4,24,1,18,100.0,5,10
5,24,1,23,100.0,5,10
6,24,3,42,100.0,5,10
7,24,1,39,100.0,5,10
8,24,2,48,100.0,5,10
9,24,3,49,100.0,5,10
10,24,1,56,100.0,5,10
11,24,1,39,100.0,5,10
12,24,1,57,100.0,5,10
13,24,2,43,100.0,5,10
14,24,2,35,100.0,5,10
15,24,1,19,100.0,5,10
16,24,1,10,100.0,5,10
17,24,1,8,100.0,5,10
18,24,1,7,100.0,5,10
19,24,0,0,100.0,5,10
20,24,0,0,100.0,5,10
21,24,0,0,100.0,5,10
22,24,0,0,100.0,5,10
23,24,0,0,100.0,5,10
24,24,0,0,100.0,5,10
25,24,0,0,100.0,5,10
26,24,0,0,100.0,5,10
27,24,0,0,100.0,5,10
28,24,0,0,100.0,5,10
29,24,0,0,100.0,5,10
30,24,0,0,100.0,5,10
31,24,0,0,100.0,5,10
32,24,0,0,100.0,5,10
33,24,0,0,100.0,5,10
34,24,0,0,100.0,5,10
35,24,0,0,100.0,5,10
0,25,0,0,100.0,5,10
1,25,0,0,100.0,5,10
2,25,0,0,100.0,5,10
3,25,1,11,100.0,5,10
4,25,1,21,100.0,5,10
5,25,1,28,100.0,5,10
6,25,1,40,100.0,5,10
7,25,1,61,100.0,5,10
8,25,1,47,100.0,5,10
9,25,2,58,100.0,5,10
10,25,2,59,100.0,5,10
11,25,2,51,100.0,5,10
12,25,2,43,100.0,5,10
13,25,1,38,100.0,5,10
14,25,1,26,100.0,5,10
15,25,1,11,100.0,5,10
16,25,1,11,100.0,5,10
17,25,1,7,100.0,5,10
18,25,0,0,100.0,5,10
19,25,0,0,100.0,5,10
20,25,0,0,100.0,5,10
21,25,0,0,100.0,5,10
22,25,0,0,100.0,5,10
23,25,0,0,100.0,5,10
24,25,0,0,100.0,5,10
25,25,0,0,100.0,5,10
26,25,0,0,100.0,5,10
27,25,0,0,100.0,5,10
28,25,0,0,100.0,5,10
29,25,0,0,100.0,5,10
30,25,0,0,100.0,5,10
31,25,0,0,100.0,5,10
32,25,0,0,100.0,5,10
33,25,0,0,100.0,5,10
34,25,0,0,100.0,5,10
35,25,0,0,100.0,5,10
0,26,0,0,100.0,5,10
1,26,0,0,100.0,5,10
2,26,2,3,100.0,5,10
3,26,1,14,100.0,5,10
4,26,1,25,100.0,5,10
5,26,1,27,100.0,5,10
6,26,1,65,100.0,5,10
7,26,4,62,100.0,5,10
8,26,1,56,100.0,5,10
9,26,2,61,100.0,5,10
10,26,2,50,100.0,5,10
11,26,2,41,100.0,5,10
12,26,2,43,100.0,5,10
13,26,1,25,100.0,5,10
14,26,1,9,100.0,5,10
15,26,1,13,100.0,5,10
16,26,1,7,100.0,5,10
17,26,0,0,100.0,5,10
18,26,0,0,100.0,5,10
19,26,0,0,100.0,5,10
20,26,0,0,100.0,5,10
21,26,0,0,100.0,5,10
22,26,0,0,100.0,5,10
23,26,0,0,100.0,5,10
24,26,0,0,100.0,5,10
25,26,0,0,100.0,5,10
26,26,0,0,100.0,5,10
27,26,0,0,100.0,5,10
28,26,0,0,100.0,5,10
29,26,0,0,100.0,5,10
30,26,0,0,100.0,5,10
31,26,0,0,100.0,5,10
32,26,0,0,100.0,5,10
33,26,0,0,100.0,5,10
34,26,0,0,100.0,5,10
35,26,0,0,100.0,5,10
0,27,0,0,100.0,5,10
1,27,0,0,100.0,5,10
2,27,1,4,100.0,5,10
3,27,1,20,100.0,5,10
4,27,1,30,100.0,5,10
5,27,1,51,100.0,5,10
6,27,2,59,100.0,5,10
7,27,1,70,100.0,5,10
8,27,1,72,100.0,5,10
9,27,1,49,100.0,5,10
10,27,2,53,100.0,5,10
11,27,2,43,100.0,5,10
12,27,1,33,100.0,5,10
13,27,1,13,100.0,5,10
14,27,1,18,100.0,5,10
15,27,1,6,100.0,5,10
16,27,0,0,100.0,5,10
17,27,0,0,100.0,5,10
18,27,0,0,100.0,5,10
19,27,0,0,100.0,5,10
20,27,0,0,100.0,5,10
21,27,0,0,100.0,5,10
22,27,0,0,100.0,5,10
23,27,0,0,100.0,5,10
24,27,0,0,100.0,5,10
25,27,0,0,100.0,5,10
26,27,0,0,100.0,5,10
27,27,0,0,100.0,5,10
28,27,0,0,100.0,5,10
29,27,0,0,100.0,5,10
30,27,0,0,100.0,5,10
31,27,0,0,100.0,5,10
32,27,0,0,100.0,5,10
33,27,0,0,100.0,5,10
34,27,0,0,100.0,5,10
35,27,0,0,100.0,5,10
0,28,0,0,100.0,5,10
1,28,1,3,100.0,5,10
2,28,1,6,100.0,5,10
3,28,1,31,100.0,5,10
4,28,1,37,100.0,5,10
5,28,2,37,100.0,5,10
6,28,1,57,100.0,5,10
7,28,1,76,100.0,5,10
8,28,1,41,100.0,5,10
9,28,2,56,100.0,5,10
10,28,1,43,100.0,5,10
11,28,1,32,100.0,5,10
12,28,3,22,100.0,5,10
13,28,1,20,100.0,5,10
14,28,1,6,100.0,5,10
15,28,0,0,100.0,5,10
16,28,0,0,100.0,5,10
17,28,0,0,100.0,5,10
18,28,0,0,100.0,5,10
19,28,0,0,100.0,5,10
20,28,0,0,100.0,5,10
21,28,0,0,100.0,5,10
22,28,0,0,100.0,5,10
23,28,0,0,100.0,5,10
24,28,0,0,100.0,5,10
25,28,0,0,100.0,5,10
26,28,0,0,100.0,5,10
27,28,0,0,100.0,5,10
28,28,0,0,100.0,5,10
29,28,0,0,100.0,5,10
30,28,0,0,100.0,5,10
31,28,0,0,100.0,5,10
32,28,0,0,100.0,5,10
33,28,0,0,100.0,5,10
34,28,0,0,100.0,5,10
35,28,0,0,100.0,5,10
0,29,0,0,100.0,5,10
1,29,2,4,100.0,5,10
2,29,1,14,100.0,5,10
3,29,1,43,100.0,5,10
4,29,4,36,100.0,5,10
5,29,1,46,100.0,5,10
6,29,1,62,100.0,5,10
7,29,1,45,100.0,5,10
8,29,1,33,100.0,5,10
9,29,1,44,100.0,5,10
10,29,1,28,100.0,5,10
11,29,3,26,100.0,5,10
12,29,2,25,100.0,5,10
13,29,2,9,100.0,5,10
14,29,0,0,100.0,5,10
15,29,0,0,100.0,5,10
16,29,0,0,100.0,5,10
17,29,0,0,100.0,5,10
18,29,0,0,100.0,5,10
19,29,0,0,100.0,5,10
20,29,0,0,100.0,5,10
21,29,0,0,100.0,5,10
22,29,0,0,100.0,5,10
23,29,0,0,100.0,5,10
24,29,0,0,100.0,5,10
25,29,0,0,100.0,5,10
26,29,0,0,100.0,5,10
27,29,0,0,100.0,5,10
28,29,0,0,100.0,5,10
29,29,0,0,100.0,5,10
30,29,0,0,100.0,5,10
31,29,0,0,100.0,5,10
32,29,0,0,100.0,5,10
33,29,0,0,100.0,5,10
34,29,0,0,100.0,5,10
35,29,0,0,100.0,5,10
0,30,2,2,100.0,5,10
1,30,2,12,100.0,5,10
2,30,1,16,100.0,5,10
3,30,1,50,100.0,5,10
4,30,1,40,100.0,5,10
5,30,2,36,100.0,5,10
6,30,1,51,100.0,5,10
7,30,1,43,100.0,5,10
8,30,1,31,100.0,5,10
9,30,1,22,100.0,5,10
10,30,1,20,100.0,5,10
11,30,3,34,100.0,5,10
12,30,2,13,100.0,5,10
13,30,0,0,100.0,5,10
14,30,0,0,100.0,5,10
15,30,0,0,100.0,5,10
16,30,0,0,100.0,5,10
17,30,0,0,100.0,5,10
18,30,0,0,100.0,5,10
19,30,0,0,100.0,5,10
20,30,0,0,100.0,5,10
21,30,0,0,100.0,5,10
22,30,0,0,100.0,5,10
23,30,0,0,100.0,5,10
24,30,0,0,100.0,5,10
25,30,0,0,100.0,5,10
26,30,0,0,100.0,5,10
27,30,0,0,100.0,5,10
28,30,0,0,100.0,5,10
29,30,0,0,100.0,5,10
30,30,0,0,100.0,5,10
31,30,0,0,100.0,5,10
32,30,0,0,100.0,5,10
33,30,0,0,100.0,5,10
34,30,0,0,100.0,5,10
35,30,0,0,100.0,5,10
0,31,2,10,100.0,5,10
1,31,1,6,100.0,5,10
2,31,2,25,100.0,5,10
3,31,3,33,100.0,5,10
4,31,1,22,100.0,5,10
5,31,1,44,100.0,5,10
6,31,1,33,100.0,5,10
7,31,1,37,100.0,5,10
8,31,1,15,100.0,5,10
9,31,1,12,100.0,5,10
10,31,4,19,100.0,5,10
11,31,1,24,100.0,5,10
12,31,0,0,100.0,5,10
13,31,0,0,100.0,5,10
14,31,0,0,100.0,5,10
15,31,0,0,100.0,5,10
16,31,0,0,100.0,5,10
17,31,0,0,100.0,5,10
18,31,0,0,100.0,5,10
19,31,0,0,100.0,5,10
20,31,0,0,100.0,5,10
21,31,0,0,100.0,5,10
22,31,0,0,100.0,5,10
23,31,0,0,100.0,5,10
24,31,0,0,100.0,5,10
25,31,0,0,100.0,5,10
26,31,0,0,100.0,5,10
27,31,0,0,100.0,5,10
28,31,0,0,100.0,5,10
29,31,0,0,100.0,5,10
30,31,0,0,100.0,5,10
31,31,0,0,100.0,5,10
32,31,0,0,100.0,5,10
33,31,0,0,100.0,5,10
34,31,0,0,100.0,5,10
35,31,0,0,100.0,5,10
0,32,1,3,100.0,5,10
1,32,1,11,100.0,5,10
2,32,2,31,100.0,5,10
3,32,2,17,100.0,5,10
4,32,1,25,100.0,5,10
5,32,1,31,100.0,5,10
6,32,1,27,100.0,5,10
7,32,1,19,100.0,5,10
8,32,1,15,100.0,5,10
9,32,1,23,100.0,5,10
10,32,1,21,100.0,5,10
11,32,0,0,100.0,5,10
12,32,0,0,100.0,5,10
13,32,0,0,100.0,5,10
14,32,0,0,100.0,5,10
15,32,0,0,100.0,5,10
16,32,0,0,100.0,5,10
17,32,0,0,100.0,5,10
18,32,0,0,100.0,5,10
19,32,0,0,100.0,5,10
20,32,0,0,100.0,5,10
21,32,0,0,100.0,5,10
22,32,0,0,100.0,5,10
23,32,0,0,100.0,5,10
24,32,0,0,100.0,5,10
25,32,0,0,100.0,5,10
26,32,0,0,100.0,5,10
27,32,0,0,100.0,5,10
28,32,0,0,100.0,5,10
29,32,0,0,100.0,5,10
30,32,0,0,100.0,5,10
31,32,0,0,100.0,5,10
32,32,0,0,100.0,5,10
33,32,0,0,100.0,5,10
34,32,0,0,100.0,5,10
35,32,0,0,100.0,5,10
0,33,1,3,100.0,5,10
1,33,2,3,100.0,5,10
2,33,1,24,100.0,5,10
3,33,1,17,100.0,5,10
4,33,1,27,100.0,5,10
5,33,1,20,100.0,5,10
6,33,1,8,100.0,5,10
7,33,1,31,100.0,5,10
8,33,1,17,100.0,5,10
9,33,1,18,100.0,5,10
10,33,1,1,100.0,5,10
11,33,0,0,100.0,5,10
12,33,0,0,100.0,5,10
13,33,0,0,100.0,5,10
14,33,0,0,100.0,5,10
15,33,0,0,100.0,5,10
16,33,0,0,100.0,5,10
17,33,0,0,100.0,5,10
18,33,0,0,100.0,5,10
19,33,0,0,100.0,5,10
20,33,0,0,100.0,5,10
21,33,0,0,100.0,5,10
22,33,0,0,100.0,5,10
23,33,0,0,100.0,5,10
24,33,0,0,100.0,5,10
25,33,0,0,100.0,5,10
26,33,0,0,100.0,5,10
27,33,0,0,100.0,5,10
28,33,0,0,100.0,5,10
29,33,0,0,100.0,5,10
30,33,0,0,100.0,5,10
31,33,0,0,100.0,5,10
32,33,0,0,100.0,5,10
33,33,0,0,100.0,5,10
34,33,0,0,100.0,5,10
35,33,0,0,100.0,5,10
0,34,0,0,100.0,5,10
1,34,1,7,100.0,5,10
2,34,1,27,100.0,5,10
3,34,1,12,100.0,5,10
4,34,1,10,100.0,5,10
5,34,1,15,100.0,5,10
6,34,1,4,100.0,5,10
7,34,3,15,100.0,5,10
8,34,1,11,100.0,5,10
9,34,1,3,100.0,5,10
10,34,0,0,100.0,5,10
11,34,0,0,100.0,5,10
12,34,0,0,100.0,5,10
13,34,0,0,100.0,5,10
14,34,0,0,100.0,5,10
15,34,0,0,100.0,5,10
16,34,0,0,100.0,5,10
17,34,0,0,100.0,5,10
18,34,0,0,100.0,5,10
19,34,0,0,100.0,5,10
20,34,0,0,100.0,5,10
21,34,0,0,100.0,5,10
22,34,0,0,100.0,5,10
23,34,0,0,100.0,5,10
24,34,0,0,100.0,5,10
25,34,0,0,100.0,5,10
26,34,0,0,100.0,5,10
27,34,0,0,100.0,5,10
28,34,0,0,100.0,5,10
29,34,0,0,100.0,5,10
30,34,0,0,100.0,5,10
31,34,0,0,100.0,5,10
32,34,0,0,100.0,5,10
33,34,0,0,100.0,5,10
34,34,0,0,100.0,5,10
35,34,0,0,100.0,5,10
0,35,0,0,100.0,5,10
